quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
214.14159292035401,ENSG00000154162=='0.0' AND ENSG00000186642=='0.0' AND ENSG00000283663=='0.0',109,222,109,111,113,0.49099099099099097,0.509009009009009,0.9819819819819819,0.018018018018018018,1.0,0.017699115044247787,0.5,2.0
214.14159292035401,ENSG00000140015=='0.0' AND ENSG00000186642=='0.0' AND ENSG00000283663=='0.0',109,222,109,111,113,0.49099099099099097,0.509009009009009,0.9819819819819819,0.018018018018018018,1.0,0.017699115044247787,0.5,2.0
214.14159292035401,ENSG00000130876=='0.0' AND ENSG00000154162=='0.0' AND ENSG00000283663=='0.0',109,222,109,111,113,0.49099099099099097,0.509009009009009,0.9819819819819819,0.018018018018018018,1.0,0.017699115044247787,0.5,2.0
214.14159292035401,ENSG00000128016=='0.0' AND ENSG00000165124=='0.0' AND ENSG00000225950=='0.0',109,222,109,111,113,0.49099099099099097,0.509009009009009,0.9819819819819819,0.018018018018018018,1.0,0.017699115044247787,0.5,2.0
214.141592920354,ENSG00000179921=='0.0' AND ENSG00000255595=='0.0' AND ENSG00000283663=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
214.141592920354,ENSG00000145777=='0.0' AND ENSG00000164007=='0.0' AND ENSG00000173641=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
214.141592920354,ENSG00000139597=='0.0' AND ENSG00000186642=='0.0' AND ENSG00000283663=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
214.141592920354,ENSG00000139151=='0.0' AND ENSG00000186642=='0.0' AND ENSG00000283663=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
214.141592920354,ENSG00000139151=='0.0' AND ENSG00000180914=='0.0' AND ENSG00000186642=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
214.141592920354,ENSG00000136158=='0.0' AND ENSG00000174697=='0.0' AND ENSG00000283663=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
