quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
2140.886803415281,Attribute 1=='0' AND Attribute 5=='0' AND Attribute 6=='0',2500,7000,359,3601,4500,0.35714285714285715,0.6428571428571429,0.09969452929741739,0.9003054707025826,0.1436,0.7204444444444444,0.5144285714285715,0.27914468203276865
2127.053417207986,Attribute 3=='0' AND Attribute 5=='0' AND Attribute 6=='0',2500,7000,362,3601,4500,0.35714285714285715,0.6428571428571429,0.1005276312135518,0.8994723687864482,0.1448,0.7197777777777777,0.5144285714285715,0.28147736739794504
2127.053417207986,Attribute 2=='0' AND Attribute 5=='0' AND Attribute 6=='0',2500,7000,362,3601,4500,0.35714285714285715,0.6428571428571429,0.1005276312135518,0.8994723687864482,0.1448,0.7197777777777777,0.5144285714285715,0.28147736739794504
2104.097412057175,Attribute 1=='0' AND Attribute 4=='0' AND Attribute 6=='0',2500,7000,367,3601,4500,0.35714285714285715,0.6428571428571429,0.10191613440710913,0.8980838655928909,0.1468,0.7186666666666667,0.5144285714285715,0.2853651763399056
2090.3835920834977,Attribute 3=='0' AND Attribute 4=='0' AND Attribute 6=='0',2500,7000,370,3601,4500,0.35714285714285715,0.6428571428571429,0.10274923632324354,0.8972507636767565,0.148,0.718,0.5144285714285715,0.2876978617050819
2090.3835920834977,Attribute 2=='0' AND Attribute 4=='0' AND Attribute 6=='0',2500,7000,370,3601,4500,0.35714285714285715,0.6428571428571429,0.10274923632324354,0.8972507636767565,0.148,0.718,0.5144285714285715,0.2876978617050819
982.6238852783895,Attribute 5=='0' AND Attribute 6=='0',4300,7000,1574,3601,2700,0.6142857142857143,0.38571428571428573,0.43710080533185225,0.5628991946681478,0.36604651162790697,0.7507407407407407,0.5144285714285715,0.7115594505402245
970.3420298442875,Attribute 1=='0' AND Attribute 6=='0',4300,7000,1578,3601,2700,0.6142857142857143,0.38571428571428573,0.43821160788669816,0.5617883921133019,0.36697674418604653,0.7492592592592593,0.5144285714285715,0.7133677337690435
961.1813264733696,Attribute 3=='0' AND Attribute 6=='0',4300,7000,1581,3601,2700,0.6142857142857143,0.38571428571428573,0.43904470980283256,0.5609552901971675,0.36767441860465117,0.7481481481481481,0.5144285714285715,0.7147239461906576
961.1813264733696,Attribute 2=='0' AND Attribute 6=='0',4300,7000,1581,3601,2700,0.6142857142857143,0.38571428571428573,0.43904470980283256,0.5609552901971675,0.36767441860465117,0.7481481481481481,0.5144285714285715,0.7147239461906576
958.1374135791892,Attribute 4=='0' AND Attribute 6=='0',4300,7000,1582,3601,2700,0.6142857142857143,0.38571428571428573,0.439322410441544,0.560677589558456,0.36790697674418604,0.7477777777777778,0.5144285714285715,0.7151760169978623
871.877941136702,Attribute 4=='1' AND Attribute 5=='1',1214,7000,1092,3601,5786,0.17342857142857143,0.8265714285714286,0.30324909747292417,0.6967509025270758,0.899505766062603,0.4336329070169374,0.5144285714285715,1.7485532803216386
871.877941136702,Attribute 4=='1' AND Attribute 5=='1' AND Attribute 6=='0',1214,7000,1092,3601,5786,0.17342857142857143,0.8265714285714286,0.30324909747292417,0.6967509025270758,0.899505766062603,0.4336329070169374,0.5144285714285715,1.7485532803216386
871.877941136702,Attribute 3=='0' AND Attribute 4=='1' AND Attribute 5=='1',1214,7000,1092,3601,5786,0.17342857142857143,0.8265714285714286,0.30324909747292417,0.6967509025270758,0.899505766062603,0.4336329070169374,0.5144285714285715,1.7485532803216386
871.877941136702,Attribute 2=='0' AND Attribute 4=='1' AND Attribute 5=='1',1214,7000,1092,3601,5786,0.17342857142857143,0.8265714285714286,0.30324909747292417,0.6967509025270758,0.899505766062603,0.4336329070169374,0.5144285714285715,1.7485532803216386
871.877941136702,Attribute 1=='0' AND Attribute 4=='1' AND Attribute 5=='1',1214,7000,1092,3601,5786,0.17342857142857143,0.8265714285714286,0.30324909747292417,0.6967509025270758,0.899505766062603,0.4336329070169374,0.5144285714285715,1.7485532803216386
866.9268090558533,Attribute 1=='1' AND Attribute 3=='1',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
866.9268090558533,Attribute 1=='1' AND Attribute 3=='1' AND Attribute 6=='0',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
866.9268090558533,Attribute 1=='1' AND Attribute 3=='1' AND Attribute 5=='0',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
866.9268090558533,Attribute 1=='1' AND Attribute 3=='1' AND Attribute 4=='0',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
866.9268090558533,Attribute 1=='1' AND Attribute 2=='1',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
866.9268090558533,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 6=='0',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
866.9268090558533,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 5=='0',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
866.9268090558533,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 4=='0',1219,7000,1094,3601,5781,0.17414285714285715,0.8258571428571428,0.30380449875034715,0.6961955012496529,0.8974569319114027,0.43366199619443,0.5144285714285715,1.7445705424548232
845.9384898762289,Attribute 2=='1' AND Attribute 3=='1',1211,7000,1083,3601,5789,0.173,0.827,0.300749791724521,0.699250208275479,0.8943022295623452,0.43496286059768524,0.5144285714285715,1.7384381024538784
845.9384898762289,Attribute 2=='1' AND Attribute 3=='1' AND Attribute 6=='0',1211,7000,1083,3601,5789,0.173,0.827,0.300749791724521,0.699250208275479,0.8943022295623452,0.43496286059768524,0.5144285714285715,1.7384381024538784
845.9384898762289,Attribute 2=='1' AND Attribute 3=='1' AND Attribute 5=='0',1211,7000,1083,3601,5789,0.173,0.827,0.300749791724521,0.699250208275479,0.8943022295623452,0.43496286059768524,0.5144285714285715,1.7384381024538784
845.9384898762289,Attribute 2=='1' AND Attribute 3=='1' AND Attribute 4=='0',1211,7000,1083,3601,5789,0.173,0.827,0.300749791724521,0.699250208275479,0.8943022295623452,0.43496286059768524,0.5144285714285715,1.7384381024538784
775.6569042765482,Attribute 1=='0' AND Attribute 5=='0',3400,7000,1167,3601,3600,0.4857142857142857,0.5142857142857142,0.3240766453762844,0.6759233546237157,0.3432352941176471,0.6761111111111111,0.5144285714285715,0.6672166228335267
767.681831784449,Attribute 3=='0' AND Attribute 5=='0',3400,7000,1170,3601,3600,0.4857142857142857,0.5142857142857142,0.3249097472924188,0.6750902527075813,0.34411764705882353,0.6752777777777778,0.5144285714285715,0.6689318326608621
767.681831784449,Attribute 2=='0' AND Attribute 5=='0',3400,7000,1170,3601,3600,0.4857142857142857,0.5142857142857142,0.3249097472924188,0.6750902527075813,0.34411764705882353,0.6752777777777778,0.5144285714285715,0.6689318326608621
754.4816238270419,Attribute 1=='0' AND Attribute 4=='0',3400,7000,1175,3601,3600,0.4857142857142857,0.5142857142857142,0.3262982504859761,0.6737017495140238,0.34558823529411764,0.6738888888888889,0.5144285714285715,0.6717905157064213
748.9168320295814,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 3=='1',1098,7000,981,3601,5902,0.15685714285714286,0.8431428571428572,0.2724243265759511,0.7275756734240488,0.8934426229508197,0.4439173161640122,0.5144285714285715,1.7367671093184496
746.6164467702529,Attribute 3=='0' AND Attribute 4=='0',3400,7000,1178,3601,3600,0.4857142857142857,0.5142857142857142,0.3271313524021105,0.6728686475978894,0.34647058823529414,0.6730555555555555,0.5144285714285715,0.673505725533757
746.6164467702529,Attribute 2=='0' AND Attribute 4=='0',3400,7000,1178,3601,3600,0.4857142857142857,0.5142857142857142,0.3271313524021105,0.6728686475978894,0.34647058823529414,0.6730555555555555,0.5144285714285715,0.673505725533757
607.6054287134441,Attribute 6=='1',900,7000,808,3601,6100,0.12857142857142856,0.8714285714285714,0.224382116078867,0.7756178839211331,0.8977777777777778,0.4578688524590164,0.5144285714285715,1.7451942361689654
607.6054287134441,Attribute 6=='0',6100,7000,2793,3601,900,0.8714285714285714,0.12857142857142856,0.7756178839211331,0.224382116078867,0.4578688524590164,0.8977777777777778,0.5144285714285715,0.8900533094176936
607.6054287134441,Attribute 5=='0' AND Attribute 6=='1',900,7000,808,3601,6100,0.12857142857142856,0.8714285714285714,0.224382116078867,0.7756178839211331,0.8977777777777778,0.4578688524590164,0.5144285714285715,1.7451942361689654
607.6054287134441,Attribute 4=='0' AND Attribute 6=='1',900,7000,808,3601,6100,0.12857142857142856,0.8714285714285714,0.224382116078867,0.7756178839211331,0.8977777777777778,0.4578688524590164,0.5144285714285715,1.7451942361689654
